resource_id,timestamp,flex_direction,requested_state,pre_dispatch_temp_c,pre_dispatch_power_kw,hot_water_draw_l,potential_kw,delivered_kw,response_ratio,is_available,has_override,outcome,dataset_split,data_classification
wh-0198,2025-11-28T08:45:00+05:30,increase,load_up,51.005,0.875979,20.403,3.643594,0.275826,0.075702,false,true,unavailable,train,SYNTHETIC
wh-0198,2025-12-05T21:30:00+05:30,reduce,shed,56.329,2.693005,8.369,2.693005,0.098124,0.036437,false,false,unavailable,train,SYNTHETIC
wh-0198,2025-12-13T19:00:00+05:30,reduce,shed,54.769,4.5056,12.531,4.5056,3.352231,0.744014,true,false,partial,train,SYNTHETIC
wh-0199,2025-06-19T19:45:00+05:30,reduce,shed,51.549,3.358465,34.885,3.358465,2.259547,0.672792,true,false,partial,train,SYNTHETIC
wh-0199,2025-06-27T19:30:00+05:30,reduce,shed,53.487,4.723411,15.883,4.723411,0.094659,0.02004,false,false,unavailable,train,SYNTHETIC
wh-0199,2025-07-04T20:00:00+05:30,reduce,shed,57.612,2.932652,9.759,2.932652,2.405863,0.820371,true,false,delivered,train,SYNTHETIC
wh-0199,2025-07-07T20:00:00+05:30,reduce,shed,51.402,3.768322,31.607,3.768322,2.74125,0.727446,true,false,partial,train,SYNTHETIC
wh-0199,2025-07-15T08:45:00+05:30,reduce,shed,53.326,3.822243,22.908,3.822243,2.965832,0.77594,true,false,partial,train,SYNTHETIC
wh-0199,2025-07-23T18:00:00+05:30,reduce,shed,54.654,2.987129,39.575,2.987129,1.683796,0.563684,true,false,partial,train,SYNTHETIC
wh-0199,2025-07-28T20:00:00+05:30,reduce,shed,49.412,4.690439,3.478,4.690439,2.914678,0.621408,true,false,partial,train,SYNTHETIC
wh-0199,2025-08-03T17:15:00+05:30,reduce,shed,56.069,3.638887,18.939,3.638887,3.206561,0.881193,true,false,delivered,train,SYNTHETIC
wh-0199,2025-08-09T17:45:00+05:30,increase,load_up,54.967,0.776675,24.393,4.178273,0.27872,0.066707,false,false,unavailable,train,SYNTHETIC
wh-0199,2025-08-15T07:00:00+05:30,reduce,shed,59.25,3.964612,4.382,3.964612,3.588061,0.905022,true,false,delivered,train,SYNTHETIC
wh-0199,2025-08-19T08:30:00+05:30,reduce,shed,57.271,4.564208,30.998,4.564208,0.139536,0.030572,false,false,unavailable,train,SYNTHETIC
wh-0199,2025-08-24T19:45:00+05:30,reduce,shed,51.005,3.682933,26.286,3.682933,3.226911,0.87618,true,false,delivered,train,SYNTHETIC
wh-0199,2025-09-02T08:30:00+05:30,increase,load_up,57.654,0.693974,5.643,4.260974,3.295545,0.773425,true,false,partial,train,SYNTHETIC
wh-0199,2025-09-08T19:30:00+05:30,increase,load_up,51.859,0.81158,11.422,4.143368,0.0068,0.001641,false,true,unavailable,train,SYNTHETIC
wh-0199,2025-09-14T08:00:00+05:30,reduce,shed,58.633,3.00532,28.628,3.00532,3.00532,1.0,true,false,delivered,train,SYNTHETIC
wh-0199,2025-09-17T18:00:00+05:30,reduce,shed,54.774,2.995464,43.073,2.995464,2.314013,0.772505,true,false,partial,train,SYNTHETIC
wh-0199,2025-09-25T21:15:00+05:30,reduce,shed,51.042,3.293749,11.208,3.293749,2.327215,0.706555,true,false,partial,train,SYNTHETIC
wh-0199,2025-10-03T18:30:00+05:30,increase,load_up,49.06,0.2958,13.79,4.659148,0.270758,0.058113,false,false,unavailable,train,SYNTHETIC
wh-0199,2025-10-08T07:15:00+05:30,reduce,shed,55.46,4.236045,10.693,4.236045,0.260282,0.061444,false,true,unavailable,train,SYNTHETIC
wh-0199,2025-10-12T19:15:00+05:30,increase,load_up,56.158,0.074172,26.085,4.880776,0.426253,0.087333,true,true,override,train,SYNTHETIC
wh-0199,2025-10-20T20:15:00+05:30,reduce,shed,56.106,2.947011,36.3,2.947011,2.220009,0.753309,true,false,partial,train,SYNTHETIC
wh-0199,2025-10-26T21:45:00+05:30,reduce,shed,56.09,3.399469,5.98,3.399469,2.691883,0.791854,true,false,partial,train,SYNTHETIC
wh-0199,2025-10-31T17:00:00+05:30,reduce,shed,53.92,4.2571,14.384,4.2571,2.765056,0.649516,true,false,partial,train,SYNTHETIC
wh-0199,2025-11-04T21:15:00+05:30,reduce,shed,56.734,4.952693,0.0,4.952693,4.629984,0.934842,true,false,delivered,train,SYNTHETIC
wh-0199,2025-11-13T17:30:00+05:30,increase,load_up,53.753,1.034126,15.289,3.920822,0.300347,0.076603,false,false,unavailable,train,SYNTHETIC
wh-0199,2025-11-17T20:00:00+05:30,reduce,shed,55.827,3.259128,21.444,3.259128,0.239017,0.073338,true,true,override,train,SYNTHETIC
wh-0199,2025-11-25T18:30:00+05:30,reduce,shed,53.177,4.513311,9.078,4.513311,3.858734,0.854967,true,false,delivered,train,SYNTHETIC
wh-0199,2025-11-28T18:00:00+05:30,reduce,shed,58.359,4.61559,34.477,4.61559,1.281221,0.277585,true,true,override,train,SYNTHETIC
wh-0199,2025-12-07T18:45:00+05:30,reduce,shed,53.915,3.164049,36.223,3.164049,0.149925,0.047384,false,false,unavailable,train,SYNTHETIC
wh-0199,2025-12-12T18:30:00+05:30,increase,load_up,57.507,0.009624,10.845,4.945324,3.531686,0.714147,true,false,partial,train,SYNTHETIC
wh-0200,2025-06-20T06:45:00+05:30,reduce,shed,51.842,4.522112,37.754,4.522112,4.00996,0.886745,true,false,delivered,train,SYNTHETIC
wh-0200,2025-06-25T20:00:00+05:30,reduce,shed,54.169,4.068319,0.0,4.068319,3.036903,0.746476,true,false,partial,train,SYNTHETIC
wh-0200,2025-07-03T07:15:00+05:30,reduce,shed,57.445,4.468497,12.36,4.468497,3.630539,0.812474,true,false,delivered,train,SYNTHETIC
wh-0200,2025-07-10T08:30:00+05:30,reduce,shed,56.228,3.171472,27.16,3.171472,2.712579,0.855306,true,false,delivered,train,SYNTHETIC
wh-0200,2025-07-17T21:45:00+05:30,reduce,shed,53.507,3.307169,0.647,3.307169,0.168818,0.051046,true,true,override,train,SYNTHETIC
wh-0200,2025-07-22T19:00:00+05:30,reduce,shed,56.251,4.184675,44.69,4.184675,3.464886,0.827994,true,false,delivered,train,SYNTHETIC
wh-0200,2025-07-26T19:45:00+05:30,increase,load_up,54.13,0.08498,17.005,4.642774,1.290309,0.277918,true,true,override,train,SYNTHETIC
wh-0200,2025-08-01T08:45:00+05:30,reduce,shed,54.496,3.230523,0.0,3.230523,2.652611,0.821109,true,false,delivered,train,SYNTHETIC
wh-0200,2025-08-06T07:15:00+05:30,increase,load_up,53.338,0.406783,14.062,4.320971,0.571749,0.13232,true,true,override,train,SYNTHETIC
wh-0200,2025-08-14T07:15:00+05:30,reduce,shed,54.821,3.843948,0.0,3.843948,3.838818,0.998665,true,false,delivered,train,SYNTHETIC
wh-0200,2025-08-21T20:15:00+05:30,reduce,shed,57.179,3.245192,23.492,3.245192,0.084211,0.02595,false,false,unavailable,train,SYNTHETIC
wh-0200,2025-08-26T12:00:00+05:30,increase,load_up,56.085,1.044922,0.892,3.682832,0.084671,0.022991,false,false,unavailable,train,SYNTHETIC
wh-0200,2025-08-31T19:00:00+05:30,reduce,shed,53.489,4.27245,6.299,4.27245,3.406141,0.797234,true,false,partial,train,SYNTHETIC
wh-0200,2025-09-07T08:00:00+05:30,reduce,shed,53.936,3.435345,7.931,3.435345,3.330371,0.969443,true,false,delivered,train,SYNTHETIC
wh-0200,2025-09-15T18:45:00+05:30,reduce,shed,51.378,3.685264,21.235,3.685264,0.66678,0.180931,true,true,override,train,SYNTHETIC
wh-0200,2025-09-17T17:15:00+05:30,reduce,shed,54.981,4.01699,24.807,4.01699,2.662887,0.662906,true,false,partial,train,SYNTHETIC
wh-0200,2025-09-25T07:30:00+05:30,reduce,shed,53.663,3.495166,23.836,3.495166,0.181112,0.051818,true,true,override,train,SYNTHETIC
wh-0200,2025-09-30T18:00:00+05:30,increase,load_up,56.668,0.573822,0.081,4.153932,0.296518,0.071383,false,true,unavailable,train,SYNTHETIC
wh-0200,2025-10-05T08:15:00+05:30,increase,load_up,50.517,0.931349,4.895,3.796405,0.302773,0.079753,false,true,unavailable,train,SYNTHETIC
wh-0200,2025-10-14T20:00:00+05:30,reduce,shed,53.998,3.411534,8.361,3.411534,2.822822,0.827435,true,false,delivered,train,SYNTHETIC
wh-0200,2025-10-19T19:30:00+05:30,reduce,shed,51.116,3.083823,30.96,3.083823,0.066375,0.021524,false,false,unavailable,train,SYNTHETIC
wh-0200,2025-10-25T18:15:00+05:30,reduce,shed,57.676,3.207043,10.54,3.207043,2.748997,0.857175,true,false,delivered,train,SYNTHETIC
wh-0200,2025-10-29T19:15:00+05:30,reduce,shed,54.685,3.124753,15.371,3.124753,0.132571,0.042426,false,false,unavailable,train,SYNTHETIC
wh-0200,2025-11-07T18:45:00+05:30,reduce,shed,53.47,3.800508,36.54,3.800508,0.293637,0.077263,false,true,unavailable,train,SYNTHETIC
wh-0200,2025-11-13T19:45:00+05:30,reduce,shed,55.348,4.439296,31.907,4.439296,0.090803,0.020454,true,true,override,train,SYNTHETIC
wh-0200,2025-11-19T18:30:00+05:30,reduce,shed,57.018,4.542462,27.758,4.542462,4.100734,0.902756,true,false,delivered,train,SYNTHETIC
wh-0200,2025-11-22T20:15:00+05:30,reduce,shed,57.373,3.016096,13.295,3.016096,2.708465,0.898003,true,false,delivered,train,SYNTHETIC
wh-0200,2025-11-28T17:00:00+05:30,reduce,shed,54.643,3.84557,2.708,3.84557,3.498489,0.909745,true,false,delivered,train,SYNTHETIC
wh-0200,2025-12-05T18:00:00+05:30,reduce,shed,54.603,2.942604,8.29,2.942604,2.660862,0.904254,true,false,delivered,train,SYNTHETIC
wh-0200,2025-12-11T19:00:00+05:30,reduce,shed,49.659,2.760523,21.457,2.760523,1.890846,0.684959,true,false,partial,train,SYNTHETIC
wh-0201,2025-06-23T07:15:00+05:30,reduce,shed,54.036,3.018123,26.401,3.018123,0.637483,0.211218,true,true,override,train,SYNTHETIC
wh-0201,2025-06-25T21:00:00+05:30,reduce,shed,53.299,3.711621,21.85,3.711621,0.300102,0.080855,true,true,override,train,SYNTHETIC
wh-0201,2025-07-02T18:00:00+05:30,reduce,shed,53.533,2.582859,14.971,2.582859,0.100083,0.038749,true,true,override,train,SYNTHETIC
wh-0201,2025-07-10T18:45:00+05:30,reduce,shed,53.819,3.610851,27.416,3.610851,0.062184,0.017221,true,true,override,train,SYNTHETIC
wh-0201,2025-07-17T06:00:00+05:30,reduce,shed,54.442,3.961017,13.974,3.961017,0.681805,0.172129,true,true,override,train,SYNTHETIC
wh-0201,2025-07-20T20:00:00+05:30,reduce,shed,48.701,3.716551,37.525,3.716551,0.200363,0.053911,false,true,unavailable,train,SYNTHETIC
wh-0201,2025-07-25T08:00:00+05:30,reduce,shed,53.189,3.985629,11.236,3.985629,0.036252,0.009096,true,true,override,train,SYNTHETIC
wh-0201,2025-07-31T19:45:00+05:30,increase,load_up,52.793,0.341983,9.377,4.273279,0.183102,0.042848,true,true,override,train,SYNTHETIC
wh-0201,2025-08-09T17:15:00+05:30,reduce,shed,55.142,4.560144,9.842,4.560144,1.000806,0.219468,true,true,override,train,SYNTHETIC
wh-0201,2025-08-15T06:45:00+05:30,reduce,shed,55.607,2.874011,13.493,2.874011,0.062289,0.021673,false,false,unavailable,train,SYNTHETIC
wh-0201,2025-08-21T06:45:00+05:30,reduce,shed,54.586,2.547069,48.999,2.547069,0.06568,0.025786,false,true,unavailable,train,SYNTHETIC
wh-0201,2025-08-28T19:00:00+05:30,reduce,shed,55.944,3.742361,7.823,3.742361,0.996401,0.266249,true,true,override,train,SYNTHETIC
wh-0201,2025-09-03T08:30:00+05:30,reduce,shed,54.589,2.736762,17.693,2.736762,2.139643,0.781815,true,false,partial,train,SYNTHETIC
wh-0201,2025-09-06T20:15:00+05:30,reduce,shed,53.56,3.385749,13.049,3.385749,2.755051,0.81372,true,false,delivered,train,SYNTHETIC
wh-0201,2025-09-13T06:00:00+05:30,reduce,shed,51.629,2.868749,23.327,2.868749,2.184601,0.761517,true,false,partial,train,SYNTHETIC
wh-0201,2025-09-19T21:15:00+05:30,reduce,shed,51.099,3.990243,27.074,3.990243,0.251065,0.06292,true,true,override,train,SYNTHETIC
wh-0201,2025-09-25T19:30:00+05:30,reduce,shed,53.886,3.217792,16.19,3.217792,2.780477,0.864095,true,false,delivered,train,SYNTHETIC
wh-0201,2025-09-29T21:15:00+05:30,reduce,shed,54.069,4.481313,14.989,4.481313,4.139706,0.923771,true,false,delivered,train,SYNTHETIC
wh-0201,2025-10-09T18:00:00+05:30,reduce,shed,55.433,3.781083,0.0,3.781083,3.027676,0.800743,true,false,delivered,train,SYNTHETIC
wh-0201,2025-10-15T18:15:00+05:30,increase,load_up,57.228,0.046175,17.299,4.569087,0.428169,0.09371,true,true,override,train,SYNTHETIC
wh-0201,2025-10-17T12:00:00+05:30,increase,load_up,56.585,1.046709,34.147,3.568553,0.448719,0.125742,true,true,override,train,SYNTHETIC
wh-0201,2025-10-26T19:45:00+05:30,reduce,shed,52.781,4.447756,24.958,4.447756,3.224882,0.725058,true,false,partial,train,SYNTHETIC
wh-0201,2025-11-01T08:30:00+05:30,reduce,shed,52.422,3.09024,20.059,3.09024,2.374991,0.768546,true,false,partial,train,SYNTHETIC
wh-0201,2025-11-08T20:00:00+05:30,reduce,shed,55.103,3.766071,2.152,3.766071,0.023534,0.006249,false,false,unavailable,train,SYNTHETIC
wh-0201,2025-11-11T08:30:00+05:30,reduce,shed,49.161,3.225791,5.901,3.225791,2.459887,0.762569,true,false,partial,train,SYNTHETIC
wh-0201,2025-11-18T20:15:00+05:30,reduce,shed,48.145,2.964586,54.011,2.964586,0.013274,0.004477,false,true,unavailable,train,SYNTHETIC
wh-0201,2025-11-26T18:45:00+05:30,increase,load_up,50.646,0.767639,6.515,3.847623,3.847623,1.0,true,false,delivered,train,SYNTHETIC
wh-0201,2025-12-02T19:00:00+05:30,increase,load_up,54.998,0.834481,29.323,3.780781,0.665442,0.176006,true,true,override,train,SYNTHETIC
wh-0201,2025-12-05T19:00:00+05:30,reduce,shed,55.065,2.857484,15.486,2.857484,0.18334,0.064161,false,true,unavailable,train,SYNTHETIC
wh-0201,2025-12-11T07:00:00+05:30,reduce,shed,52.232,2.542238,10.115,2.542238,0.107952,0.042463,false,true,unavailable,train,SYNTHETIC
wh-0202,2025-06-22T08:45:00+05:30,reduce,shed,56.562,2.879475,29.172,2.879475,0.146886,0.051011,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-06-25T18:15:00+05:30,reduce,shed,52.609,2.904831,16.951,2.904831,0.620461,0.213596,true,true,override,train,SYNTHETIC
wh-0202,2025-07-05T19:45:00+05:30,reduce,shed,55.816,2.863463,28.986,2.863463,2.026343,0.707655,true,false,partial,train,SYNTHETIC
wh-0202,2025-07-11T07:45:00+05:30,reduce,shed,55.02,3.052452,19.26,3.052452,2.345084,0.768263,true,false,partial,train,SYNTHETIC
wh-0202,2025-07-16T18:45:00+05:30,reduce,shed,53.659,2.813064,11.342,2.813064,0.00528,0.001877,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-07-22T12:15:00+05:30,reduce,shed,52.33,3.651552,29.401,3.651552,0.114599,0.031384,false,true,unavailable,train,SYNTHETIC
wh-0202,2025-07-29T17:00:00+05:30,reduce,shed,51.302,3.558259,0.765,3.558259,2.524418,0.709453,true,false,partial,train,SYNTHETIC
wh-0202,2025-08-03T19:15:00+05:30,reduce,shed,55.443,4.393157,27.74,4.393157,1.272349,0.289621,true,true,override,train,SYNTHETIC
wh-0202,2025-08-07T19:45:00+05:30,increase,load_up,55.659,0.392462,27.389,4.356777,0.295884,0.067913,false,true,unavailable,train,SYNTHETIC
wh-0202,2025-08-13T21:30:00+05:30,reduce,shed,55.857,3.237472,20.723,3.237472,2.396259,0.740164,true,false,partial,train,SYNTHETIC
wh-0202,2025-08-21T08:45:00+05:30,reduce,shed,50.688,2.677362,28.71,2.677362,0.12264,0.045806,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-08-28T07:15:00+05:30,reduce,shed,58.665,4.528303,10.185,4.528303,4.000371,0.883415,true,false,delivered,train,SYNTHETIC
wh-0202,2025-09-01T18:00:00+05:30,reduce,shed,53.762,3.526794,5.654,3.526794,2.582186,0.732162,true,false,partial,train,SYNTHETIC
wh-0202,2025-09-07T07:45:00+05:30,reduce,shed,53.449,3.096409,13.286,3.096409,0.058561,0.018913,false,true,unavailable,train,SYNTHETIC
wh-0202,2025-09-11T20:15:00+05:30,increase,load_up,52.191,0.148462,0.0,4.600777,0.325733,0.070799,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-09-21T17:15:00+05:30,reduce,shed,55.87,4.292859,17.887,4.292859,0.287299,0.066925,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-09-27T20:15:00+05:30,reduce,shed,56.821,3.502728,0.0,3.502728,2.685486,0.766684,true,false,partial,train,SYNTHETIC
wh-0202,2025-10-02T20:45:00+05:30,reduce,shed,52.019,2.846483,4.702,2.846483,1.900807,0.667774,true,false,partial,train,SYNTHETIC
wh-0202,2025-10-09T19:30:00+05:30,reduce,shed,54.175,3.374024,2.599,3.374024,2.566941,0.760795,true,false,partial,train,SYNTHETIC
wh-0202,2025-10-11T19:00:00+05:30,reduce,shed,56.975,3.629256,20.091,3.629256,0.28707,0.079099,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-10-21T18:45:00+05:30,reduce,shed,57.289,3.236353,39.242,3.236353,0.180775,0.055858,false,true,unavailable,train,SYNTHETIC
wh-0202,2025-10-26T19:15:00+05:30,reduce,shed,54.139,2.64925,21.364,2.64925,0.071082,0.026831,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-11-01T21:45:00+05:30,increase,load_up,56.255,0.199972,5.068,4.549267,2.533688,0.556944,true,false,partial,train,SYNTHETIC
wh-0202,2025-11-04T07:30:00+05:30,reduce,shed,56.565,3.895712,28.565,3.895712,0.831183,0.213358,true,true,override,train,SYNTHETIC
wh-0202,2025-11-13T08:30:00+05:30,reduce,shed,57.107,2.746713,6.095,2.746713,2.27848,0.82953,true,false,delivered,train,SYNTHETIC
wh-0202,2025-11-20T07:45:00+05:30,reduce,shed,53.21,3.931183,16.686,3.931183,0.098853,0.025146,false,false,unavailable,train,SYNTHETIC
wh-0202,2025-11-24T19:45:00+05:30,reduce,shed,50.45,3.607737,16.619,3.607737,0.064985,0.018013,false,true,unavailable,train,SYNTHETIC
wh-0202,2025-12-02T20:15:00+05:30,reduce,shed,49.567,4.564061,14.742,4.564061,0.232864,0.051021,true,true,override,train,SYNTHETIC
wh-0202,2025-12-08T18:45:00+05:30,increase,load_up,53.516,0.92366,29.178,3.825579,3.261819,0.852634,true,false,delivered,train,SYNTHETIC
wh-0202,2025-12-14T07:15:00+05:30,reduce,shed,55.602,4.48127,11.05,4.48127,3.224494,0.719549,true,false,partial,train,SYNTHETIC
wh-0203,2025-06-23T07:45:00+05:30,reduce,shed,51.505,3.073851,38.285,3.073851,1.979621,0.64402,true,false,partial,train,SYNTHETIC
wh-0203,2025-06-29T18:00:00+05:30,reduce,shed,55.512,3.950057,24.493,3.950057,0.165489,0.041895,false,false,unavailable,train,SYNTHETIC
wh-0203,2025-07-03T17:45:00+05:30,reduce,shed,57.088,3.524058,0.0,3.524058,3.503134,0.994062,true,false,delivered,train,SYNTHETIC
wh-0203,2025-07-08T07:15:00+05:30,increase,load_up,53.989,0.068241,23.049,4.072224,0.189591,0.046557,true,true,override,train,SYNTHETIC
wh-0203,2025-07-14T20:30:00+05:30,reduce,shed,54.667,3.035295,14.587,3.035295,0.027293,0.008992,false,true,unavailable,train,SYNTHETIC
wh-0203,2025-07-19T08:15:00+05:30,reduce,shed,53.019,3.787781,33.147,3.787781,0.245115,0.064712,true,true,override,train,SYNTHETIC
wh-0203,2025-07-25T20:00:00+05:30,increase,load_up,58.29,0.004176,4.411,4.136289,2.78033,0.67218,true,false,partial,train,SYNTHETIC
wh-0203,2025-07-31T19:30:00+05:30,reduce,shed,54.92,3.354349,22.146,3.354349,0.254107,0.075754,false,false,unavailable,train,SYNTHETIC
wh-0203,2025-08-06T17:15:00+05:30,increase,load_up,57.106,0.422917,23.254,3.717548,2.745468,0.738516,true,false,partial,train,SYNTHETIC
wh-0203,2025-08-14T08:15:00+05:30,reduce,shed,55.535,3.037903,5.232,3.037903,0.805106,0.26502,true,true,override,train,SYNTHETIC
wh-0203,2025-08-19T07:15:00+05:30,increase,load_up,52.355,0.419167,35.775,3.721298,3.187911,0.856666,true,false,delivered,train,SYNTHETIC
wh-0203,2025-08-27T18:45:00+05:30,reduce,shed,50.477,3.866992,21.562,3.866992,0.088053,0.02277,false,false,unavailable,train,SYNTHETIC
wh-0203,2025-09-03T17:00:00+05:30,reduce,shed,53.429,3.176112,17.49,3.176112,0.04667,0.014694,false,true,unavailable,train,SYNTHETIC
wh-0203,2025-09-08T18:30:00+05:30,reduce,shed,51.412,2.837147,7.686,2.837147,0.204442,0.072059,false,false,unavailable,train,SYNTHETIC
wh-0203,2025-09-14T18:15:00+05:30,reduce,shed,51.249,2.508971,12.536,2.508971,0.455228,0.18144,true,true,override,train,SYNTHETIC
wh-0203,2025-09-17T20:00:00+05:30,reduce,shed,52.95,3.35717,38.213,3.35717,2.60865,0.777038,true,false,partial,train,SYNTHETIC
wh-0203,2025-09-27T07:30:00+05:30,reduce,shed,54.334,2.376811,0.0,2.376811,0.180085,0.075767,false,true,unavailable,train,SYNTHETIC
wh-0203,2025-09-29T17:30:00+05:30,reduce,shed,57.187,2.582674,0.0,2.582674,0.011465,0.004439,false,true,unavailable,train,SYNTHETIC
wh-0203,2025-10-08T17:00:00+05:30,reduce,shed,55.557,2.788801,0.0,2.788801,2.102752,0.753998,true,false,partial,train,SYNTHETIC
wh-0203,2025-10-13T19:00:00+05:30,reduce,shed,57.182,3.289944,14.596,3.289944,2.296073,0.697906,true,false,partial,train,SYNTHETIC
wh-0203,2025-10-17T07:30:00+05:30,reduce,shed,55.68,3.667667,22.484,3.667667,1.093354,0.298106,true,true,override,train,SYNTHETIC
wh-0203,2025-10-24T19:15:00+05:30,reduce,shed,56.807,4.071399,26.693,4.071399,0.095855,0.023543,false,false,unavailable,train,SYNTHETIC
wh-0203,2025-11-02T17:00:00+05:30,reduce,shed,57.205,2.601426,9.188,2.601426,2.483283,0.954585,true,false,delivered,train,SYNTHETIC
wh-0203,2025-11-04T20:45:00+05:30,reduce,shed,55.758,2.396735,12.583,2.396735,1.613696,0.673289,true,false,partial,train,SYNTHETIC
wh-0203,2025-11-10T08:00:00+05:30,reduce,shed,57.022,2.855297,16.811,2.855297,2.855297,1.0,true,false,delivered,train,SYNTHETIC
wh-0203,2025-11-18T19:45:00+05:30,reduce,shed,54.558,3.051951,22.773,3.051951,2.814651,0.922246,true,false,delivered,train,SYNTHETIC
wh-0203,2025-11-24T08:00:00+05:30,increase,load_up,54.486,0.258771,7.9,3.881694,0.400551,0.10319,true,true,override,train,SYNTHETIC
wh-0203,2025-12-02T08:45:00+05:30,reduce,shed,56.643,4.124623,20.468,4.124623,3.453607,0.837314,true,false,delivered,train,SYNTHETIC
wh-0203,2025-12-06T19:00:00+05:30,reduce,shed,53.674,2.799716,16.048,2.799716,0.211718,0.075621,false,false,unavailable,train,SYNTHETIC
wh-0203,2025-12-12T19:45:00+05:30,increase,load_up,51.599,0.305362,12.709,3.835103,0.239604,0.062476,true,true,override,train,SYNTHETIC
wh-0204,2025-06-22T19:30:00+05:30,reduce,shed,54.133,2.826633,32.652,2.826633,2.125927,0.752106,true,false,partial,train,SYNTHETIC
wh-0204,2025-06-29T07:00:00+05:30,increase,load_up,54.663,0.333579,9.908,3.712119,2.84307,0.765889,true,false,partial,train,SYNTHETIC
wh-0204,2025-07-01T21:00:00+05:30,reduce,shed,57.25,3.01768,2.282,3.01768,0.085419,0.028306,false,false,unavailable,train,SYNTHETIC
wh-0204,2025-07-11T18:00:00+05:30,increase,load_up,50.575,0.670619,8.5,3.375079,3.375079,1.0,true,false,delivered,train,SYNTHETIC
wh-0204,2025-07-13T07:00:00+05:30,reduce,shed,55.067,3.047008,17.387,3.047008,2.798939,0.918586,true,false,delivered,train,SYNTHETIC
wh-0204,2025-07-21T20:00:00+05:30,reduce,shed,55.493,2.691362,37.849,2.691362,2.487924,0.924411,true,false,delivered,train,SYNTHETIC
wh-0204,2025-07-27T08:30:00+05:30,increase,load_up,56.207,0.909419,16.272,3.136279,2.625135,0.837022,true,false,delivered,train,SYNTHETIC
wh-0204,2025-08-04T18:15:00+05:30,reduce,shed,53.763,2.707958,12.442,2.707958,0.183442,0.067742,false,false,unavailable,train,SYNTHETIC
wh-0204,2025-08-07T12:00:00+05:30,reduce,shed,54.978,2.651359,17.377,2.651359,2.072078,0.781516,true,false,partial,train,SYNTHETIC
wh-0204,2025-08-14T18:45:00+05:30,increase,load_up,54.648,0.779852,5.28,3.265846,0.105388,0.03227,false,false,unavailable,train,SYNTHETIC
wh-0204,2025-08-21T21:45:00+05:30,reduce,shed,55.004,3.861844,28.226,3.861844,2.662565,0.689454,true,false,partial,train,SYNTHETIC
wh-0204,2025-08-24T12:00:00+05:30,increase,load_up,57.025,0.975786,19.206,3.069912,0.145481,0.047389,false,false,unavailable,train,SYNTHETIC
wh-0204,2025-08-31T19:45:00+05:30,reduce,shed,54.736,2.911568,31.232,2.911568,2.330953,0.800583,true,false,delivered,train,SYNTHETIC
wh-0204,2025-09-05T19:45:00+05:30,reduce,shed,50.92,3.092184,0.0,3.092184,2.400648,0.77636,true,false,partial,train,SYNTHETIC
wh-0204,2025-09-15T18:00:00+05:30,reduce,shed,51.973,3.907868,15.967,3.907868,0.072182,0.018471,false,false,unavailable,train,SYNTHETIC
wh-0204,2025-09-18T19:45:00+05:30,reduce,shed,50.659,3.89309,36.859,3.89309,0.180287,0.04631,false,false,unavailable,train,SYNTHETIC
wh-0204,2025-09-26T20:15:00+05:30,increase,load_up,50.315,0.531592,8.518,3.514106,3.514106,1.0,true,false,delivered,train,SYNTHETIC
wh-0204,2025-09-30T08:45:00+05:30,increase,load_up,49.417,0.213535,7.045,3.832163,3.832163,1.0,true,false,delivered,train,SYNTHETIC
wh-0204,2025-10-05T18:30:00+05:30,reduce,shed,55.27,2.962194,2.734,2.962194,2.028012,0.684632,true,false,partial,train,SYNTHETIC
wh-0204,2025-10-11T08:00:00+05:30,reduce,shed,52.139,2.330711,6.155,2.330711,2.097561,0.899966,true,false,delivered,train,SYNTHETIC
wh-0204,2025-10-21T18:00:00+05:30,increase,load_up,57.591,0.099186,32.359,3.946512,0.253781,0.064305,false,true,unavailable,train,SYNTHETIC
wh-0204,2025-10-27T20:45:00+05:30,reduce,shed,51.628,2.588602,0.0,2.588602,0.141166,0.054534,false,true,unavailable,train,SYNTHETIC
wh-0204,2025-10-29T08:45:00+05:30,reduce,shed,51.379,3.918062,9.756,3.918062,0.1795,0.045814,false,false,unavailable,train,SYNTHETIC
wh-0204,2025-11-06T20:45:00+05:30,reduce,shed,54.245,3.296973,6.428,3.296973,0.863633,0.261947,true,true,override,train,SYNTHETIC
wh-0204,2025-11-14T18:30:00+05:30,reduce,shed,56.413,3.801462,0.0,3.801462,3.129436,0.823219,true,false,delivered,train,SYNTHETIC
wh-0204,2025-11-18T18:15:00+05:30,reduce,shed,52.697,3.152749,26.41,3.152749,2.703379,0.857467,true,false,delivered,train,SYNTHETIC
wh-0204,2025-11-25T18:00:00+05:30,reduce,shed,53.142,2.456861,13.842,2.456861,1.820673,0.741057,true,false,partial,train,SYNTHETIC
wh-0204,2025-11-28T20:15:00+05:30,reduce,shed,55.373,2.441085,0.0,2.441085,2.173953,0.890568,true,false,delivered,train,SYNTHETIC
