resource_id,timestamp,dispatched_kw,delivered_kw,is_available,has_override,dataset_split,provenance
ev_0067,2026-01-12T22:00:00+05:30,3.04,1.361,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0067,2026-01-13T22:00:00+05:30,1.661,0.906,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0067,2026-01-14T22:00:00+05:30,3.175,1.592,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-16T08:15:00+05:30,1.332,0.717,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-17T08:15:00+05:30,1.655,0.78,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-18T08:15:00+05:30,1.517,0.912,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-19T08:15:00+05:30,0.883,0.539,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-20T08:15:00+05:30,0.795,0.444,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-21T08:15:00+05:30,1.164,0.613,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-22T08:15:00+05:30,0.986,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-23T08:15:00+05:30,0.958,0.535,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-24T08:15:00+05:30,1.73,0.952,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-25T08:15:00+05:30,1.181,0.559,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-26T08:15:00+05:30,1.292,0.706,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-27T08:15:00+05:30,1.635,0.873,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-28T08:15:00+05:30,1.175,0.505,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-29T08:15:00+05:30,1.074,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-30T08:15:00+05:30,1.51,0.735,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2025-12-31T08:15:00+05:30,0.893,0.567,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-01T08:15:00+05:30,1.451,0.797,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-02T08:15:00+05:30,0.751,0.376,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-03T08:15:00+05:30,1.339,0.742,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-04T08:15:00+05:30,1.065,0.515,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-05T08:15:00+05:30,1.472,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-06T08:15:00+05:30,0.858,0.447,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-07T08:15:00+05:30,1.419,0.796,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-08T08:15:00+05:30,1.733,0.945,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-09T08:15:00+05:30,0.882,0.396,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-10T08:15:00+05:30,1.713,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-11T08:15:00+05:30,1.593,0.942,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-12T08:15:00+05:30,1.767,0.967,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-13T08:15:00+05:30,1.084,0.614,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0068,2026-01-14T08:15:00+05:30,0.786,0.451,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-16T22:30:00+05:30,1.675,0.751,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-17T22:30:00+05:30,1.531,0.773,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-18T22:30:00+05:30,1.08,0.521,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-19T22:30:00+05:30,1.545,0.79,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-20T22:30:00+05:30,1.075,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-21T22:30:00+05:30,1.504,0.69,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-22T22:30:00+05:30,1.454,0.532,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-23T22:30:00+05:30,1.551,0.905,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-24T22:30:00+05:30,1.866,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-25T22:30:00+05:30,1.676,0.705,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-26T22:30:00+05:30,1.226,0.794,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-27T22:30:00+05:30,1.777,0.919,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-28T22:30:00+05:30,1.859,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-29T22:30:00+05:30,1.659,0.899,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-30T22:30:00+05:30,0.871,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2025-12-31T22:30:00+05:30,1.559,1.019,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-01T22:30:00+05:30,0.811,0.43,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-02T22:30:00+05:30,0.893,0.288,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-03T22:30:00+05:30,1.467,0.646,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-04T22:30:00+05:30,1.924,1.112,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-05T22:30:00+05:30,0.982,0.496,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-06T22:30:00+05:30,1.214,0.603,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-07T22:30:00+05:30,1.902,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-08T22:30:00+05:30,1.887,0.607,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-09T22:30:00+05:30,0.968,0.617,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-10T22:30:00+05:30,1.594,0.929,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-11T22:30:00+05:30,1.644,0.905,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-12T22:30:00+05:30,0.79,0.41,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-13T22:30:00+05:30,1.037,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0069,2026-01-14T22:30:00+05:30,1.675,1.091,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-16T06:30:00+05:30,3.216,1.062,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-17T06:30:00+05:30,5.029,4.593,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-18T06:30:00+05:30,6.026,5.736,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-19T06:30:00+05:30,2.92,0.884,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-20T06:30:00+05:30,5.374,4.363,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-21T06:30:00+05:30,4.894,4.1,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-22T06:30:00+05:30,3.342,2.863,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-23T06:30:00+05:30,6.61,5.727,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-24T06:30:00+05:30,4.088,1.639,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-25T06:30:00+05:30,2.805,2.565,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-26T06:30:00+05:30,4.032,3.626,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-27T06:30:00+05:30,3.562,3.285,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-28T06:30:00+05:30,3.355,2.798,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-29T06:30:00+05:30,3.8,0.924,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-30T06:30:00+05:30,5.532,2.137,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2025-12-31T06:30:00+05:30,3.381,2.804,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-01T06:30:00+05:30,4.388,2.28,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-02T06:30:00+05:30,6.785,6.15,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-03T06:30:00+05:30,5.514,5.014,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-04T06:30:00+05:30,4.102,3.776,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-05T06:30:00+05:30,3.219,3.008,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-06T06:30:00+05:30,3.572,1.463,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-07T06:30:00+05:30,2.998,2.404,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-08T06:30:00+05:30,6.342,4.927,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-09T06:30:00+05:30,2.846,2.401,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-10T06:30:00+05:30,4.115,3.071,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-11T06:30:00+05:30,4.918,2.767,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-12T06:30:00+05:30,5.4,4.89,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-13T06:30:00+05:30,3.087,1.963,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0070,2026-01-14T06:30:00+05:30,3.897,3.596,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-16T20:45:00+05:30,3.402,3.252,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-17T20:45:00+05:30,2.152,2.152,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-18T20:45:00+05:30,2.911,2.629,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-19T20:45:00+05:30,1.772,1.772,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-20T20:45:00+05:30,3.056,3.056,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-21T20:45:00+05:30,2.946,1.34,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-22T20:45:00+05:30,2.945,2.945,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-23T20:45:00+05:30,2.286,2.28,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-24T20:45:00+05:30,2.082,0.485,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-25T20:45:00+05:30,1.873,1.873,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-26T20:45:00+05:30,2.297,2.297,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-27T20:45:00+05:30,1.967,1.967,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-28T20:45:00+05:30,3.416,3.416,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-29T20:45:00+05:30,3.086,1.782,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-30T20:45:00+05:30,1.959,1.181,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0071,2025-12-31T20:45:00+05:30,2.431,2.369,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-01T20:45:00+05:30,1.74,1.209,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-02T20:45:00+05:30,2.677,0.536,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-03T20:45:00+05:30,1.538,1.359,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-04T20:45:00+05:30,2.782,2.67,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-05T20:45:00+05:30,1.962,1.962,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-06T20:45:00+05:30,2.991,2.8,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-07T20:45:00+05:30,2.672,2.672,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-08T20:45:00+05:30,2.999,2.999,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-09T20:45:00+05:30,3.248,3.248,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-10T20:45:00+05:30,2.795,2.795,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-11T20:45:00+05:30,2.65,2.65,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-12T20:45:00+05:30,3.11,3.11,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-13T20:45:00+05:30,3.347,3.117,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0071,2026-01-14T20:45:00+05:30,3.106,3.106,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-16T21:30:00+05:30,3.133,1.907,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-17T21:30:00+05:30,5.048,2.759,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-18T21:30:00+05:30,3.033,1.404,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-19T21:30:00+05:30,3.33,2.007,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-20T21:30:00+05:30,3.821,1.767,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-21T21:30:00+05:30,6.304,3.606,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-22T21:30:00+05:30,5.273,2.82,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-23T21:30:00+05:30,4.354,2.445,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-24T21:30:00+05:30,3.066,1.717,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-25T21:30:00+05:30,4.206,2.356,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-26T21:30:00+05:30,3.796,2.262,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-27T21:30:00+05:30,4.474,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-28T21:30:00+05:30,6.351,3.094,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-29T21:30:00+05:30,5.975,3.838,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-30T21:30:00+05:30,3.257,1.344,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2025-12-31T21:30:00+05:30,5.081,2.53,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-01T21:30:00+05:30,3.379,1.731,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-02T21:30:00+05:30,5.816,3.462,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-03T21:30:00+05:30,5.329,2.682,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-04T21:30:00+05:30,4.394,1.279,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-05T21:30:00+05:30,5.437,3.287,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-06T21:30:00+05:30,4.467,2.502,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-07T21:30:00+05:30,4.816,2.486,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-08T21:30:00+05:30,6.153,3.622,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-09T21:30:00+05:30,4.588,2.54,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-10T21:30:00+05:30,2.783,0.892,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-11T21:30:00+05:30,5.593,3.266,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-12T21:30:00+05:30,5.215,2.83,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-13T21:30:00+05:30,3.093,1.431,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0072,2026-01-14T21:30:00+05:30,3.552,1.97,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-16T00:30:00+05:30,4.736,2.629,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-17T00:30:00+05:30,4.381,2.594,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-18T00:30:00+05:30,4.805,2.65,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-19T00:30:00+05:30,5.221,2.735,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-20T00:30:00+05:30,2.891,1.659,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-21T00:30:00+05:30,4.229,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-22T00:30:00+05:30,3.625,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-23T00:30:00+05:30,5.476,3.102,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-24T00:30:00+05:30,2.997,1.708,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-25T00:30:00+05:30,4.724,3.013,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-26T00:30:00+05:30,6.1,2.958,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-27T00:30:00+05:30,6.491,3.847,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-28T00:30:00+05:30,3.586,1.925,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-29T00:30:00+05:30,5.099,2.974,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-30T00:30:00+05:30,2.786,1.839,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2025-12-31T00:30:00+05:30,5.916,3.534,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-01T00:30:00+05:30,5.298,2.837,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-02T00:30:00+05:30,2.95,1.934,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-03T00:30:00+05:30,2.752,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-04T00:30:00+05:30,2.735,1.614,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-05T00:30:00+05:30,5.592,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-06T00:30:00+05:30,5.945,3.178,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-07T00:30:00+05:30,5.926,3.356,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-08T00:30:00+05:30,3.602,2.366,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-09T00:30:00+05:30,3.089,1.664,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-10T00:30:00+05:30,6.631,4.134,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-11T00:30:00+05:30,2.98,1.816,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-12T00:30:00+05:30,3.391,2.157,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-13T00:30:00+05:30,5.457,2.738,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0073,2026-01-14T00:30:00+05:30,3.947,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-16T20:45:00+05:30,2.29,1.05,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-17T20:45:00+05:30,3.149,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-18T20:45:00+05:30,3.15,3.15,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-19T20:45:00+05:30,4.286,3.786,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-20T20:45:00+05:30,4.113,4.113,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-21T20:45:00+05:30,2.819,2.564,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-22T20:45:00+05:30,4.31,4.106,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-23T20:45:00+05:30,4.318,4.318,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-24T20:45:00+05:30,2.777,2.777,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-25T20:45:00+05:30,2.8,2.8,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-26T20:45:00+05:30,4.121,1.741,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-27T20:45:00+05:30,2.95,1.876,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-28T20:45:00+05:30,2.274,2.085,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-29T20:45:00+05:30,3.558,3.535,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-30T20:45:00+05:30,4.078,4.078,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2025-12-31T20:45:00+05:30,3.288,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-01T20:45:00+05:30,3.176,3.159,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-02T20:45:00+05:30,2.094,2.094,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-03T20:45:00+05:30,4.352,1.099,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-04T20:45:00+05:30,3.777,3.777,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-05T20:45:00+05:30,3.217,3.017,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-06T20:45:00+05:30,2.63,2.567,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-07T20:45:00+05:30,3.982,3.633,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-08T20:45:00+05:30,2.304,1.28,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-09T20:45:00+05:30,2.958,2.731,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-10T20:45:00+05:30,3.722,3.696,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-11T20:45:00+05:30,3.436,3.436,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-12T20:45:00+05:30,3.068,2.836,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-13T20:45:00+05:30,2.622,2.622,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0074,2026-01-14T20:45:00+05:30,2.865,1.372,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-16T03:30:00+05:30,19.474,19.474,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-17T03:30:00+05:30,8.962,8.712,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-18T03:30:00+05:30,20.181,7.227,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-19T03:30:00+05:30,10.932,10.932,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-20T03:30:00+05:30,9.767,3.987,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-21T03:30:00+05:30,13.41,4.135,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-22T03:30:00+05:30,9.0,1.674,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-23T03:30:00+05:30,17.829,17.829,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-24T03:30:00+05:30,10.191,10.191,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-25T03:30:00+05:30,20.301,18.919,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-26T03:30:00+05:30,21.546,21.546,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-27T03:30:00+05:30,9.084,2.313,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-28T03:30:00+05:30,9.359,9.359,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-29T03:30:00+05:30,21.415,21.415,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-30T03:30:00+05:30,15.373,15.373,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2025-12-31T03:30:00+05:30,12.79,12.36,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-01T03:30:00+05:30,10.996,2.51,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-02T03:30:00+05:30,13.365,13.365,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-03T03:30:00+05:30,21.698,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-04T03:30:00+05:30,9.182,5.583,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-05T03:30:00+05:30,14.952,14.952,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-06T03:30:00+05:30,12.446,11.769,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-07T03:30:00+05:30,10.998,5.355,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-08T03:30:00+05:30,9.065,8.619,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-09T03:30:00+05:30,11.464,11.209,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-10T03:30:00+05:30,9.759,2.832,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-11T03:30:00+05:30,10.688,3.375,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-12T03:30:00+05:30,8.918,8.918,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-13T03:30:00+05:30,9.28,9.28,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0075,2026-01-14T03:30:00+05:30,16.675,16.675,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0076,2025-12-16T10:00:00+05:30,3.118,2.382,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0076,2025-12-17T10:00:00+05:30,3.295,2.48,true,false,train,synthetic outcome calibrated from linked ACN session
ev_0076,2025-12-18T10:00:00+05:30,6.274,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0076,2025-12-19T10:00:00+05:30,3.14,0.0,false,false,train,synthetic outcome calibrated from linked ACN session
ev_0076,2025-12-20T10:00:00+05:30,4.638,1.474,true,true,train,synthetic outcome calibrated from linked ACN session
ev_0076,2025-12-21T10:00:00+05:30,4.582,3.846,true,false,train,synthetic outcome calibrated from linked ACN session
