resource_id,event_timestamp,dataset_split,rated_power_kw,max_power_kw,required_kwh,battery_capacity_kwh,arrival_soc_pct,target_soc_pct,soc_gap_pct,connection_window_hours,required_energy_share,average_required_power_kw,event_hour,event_weekday,prior_event_count,prior_delivery_ratio_mean,prior_delivery_ratio_ema,prior_delivery_ratio_std,prior_availability_rate,prior_override_rate,target_dispatched_kw,target_delivered_kw,target_delivery_ratio,target_is_available,target_has_override
ev_0141,2026-01-10T21:45:00+05:30,train,2.34,2.34,0.549,95.59,53.467,54.041,0.574,59.0,0.005743,0.009305,21.75,5,25,0.44068,0.515807,0.185596,0.92,0.2,2.293,0.0,0.0,False,False
ev_0141,2026-01-11T21:45:00+05:30,train,2.34,2.34,0.549,95.59,53.467,54.041,0.574,59.0,0.005743,0.009305,21.75,6,26,0.423731,0.335275,0.200756,0.884615,0.192308,1.11,0.591,0.532432,True,False
ev_0141,2026-01-12T21:45:00+05:30,train,2.34,2.34,0.549,95.59,53.467,54.041,0.574,59.0,0.005743,0.009305,21.75,0,27,0.427757,0.40428,0.19807,0.888889,0.185185,1.318,0.876,0.664643,True,False
ev_0141,2026-01-13T21:45:00+05:30,train,2.34,2.34,0.549,95.59,53.467,54.041,0.574,59.0,0.005743,0.009305,21.75,1,28,0.436217,0.495407,0.199407,0.892857,0.178571,1.433,0.845,0.589672,True,False
ev_0141,2026-01-14T21:45:00+05:30,train,2.34,2.34,0.549,95.59,53.467,54.041,0.574,59.0,0.005743,0.009305,21.75,2,29,0.441509,0.5284,0.197929,0.896552,0.172414,1.835,1.042,0.567847,True,False
ev_0142,2025-12-16T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,1,0,,,,,,4.918,2.802,0.569744,True,False
ev_0142,2025-12-17T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,2,1,0.569744,0.569744,,1.0,0.0,4.755,0.0,0.0,False,False
ev_0142,2025-12-18T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,3,2,0.284872,0.370333,0.284872,0.5,0.0,2.589,0.459,0.177289,True,True
ev_0142,2025-12-19T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,4,3,0.249011,0.302768,0.238062,0.666667,0.333333,4.012,2.181,0.543619,True,False
ev_0142,2025-12-20T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,5,4,0.322663,0.387066,0.242444,0.75,0.25,2.159,1.356,0.628069,True,False
ev_0142,2025-12-21T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,6,5,0.383744,0.471417,0.248891,0.8,0.2,2.585,0.0,0.0,False,False
ev_0142,2025-12-22T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,0,6,0.319787,0.306421,0.268468,0.666667,0.166667,4.463,1.827,0.409366,True,False
ev_0142,2025-12-23T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,1,7,0.332584,0.342452,0.250522,0.714286,0.142857,3.945,2.305,0.584284,True,False
ev_0142,2025-12-24T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,2,8,0.364046,0.427093,0.248687,0.75,0.125,3.696,0.0,0.0,False,False
ev_0142,2025-12-25T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,3,9,0.323597,0.27761,0.260889,0.666667,0.111111,3.893,2.261,0.580786,True,False
ev_0142,2025-12-26T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,4,10,0.349316,0.383722,0.259248,0.7,0.1,2.103,1.226,0.582977,True,False
ev_0142,2025-12-27T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,5,11,0.370558,0.453461,0.256148,0.727273,0.090909,4.827,2.977,0.616739,True,False
ev_0142,2025-12-28T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,6,12,0.391073,0.510608,0.254507,0.75,0.083333,3.415,1.78,0.52123,True,False
ev_0142,2025-12-29T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,0,13,0.401085,0.514326,0.24697,0.769231,0.076923,3.628,2.167,0.597299,True,False
ev_0142,2025-12-30T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,1,14,0.4151,0.543366,0.243292,0.785714,0.071429,3.408,2.299,0.674589,True,False
ev_0142,2025-12-31T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,2,15,0.432399,0.589294,0.243792,0.8,0.066667,4.032,2.443,0.605903,True,False
ev_0142,2026-01-01T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,3,16,0.443243,0.595107,0.239758,0.8125,0.0625,3.911,1.491,0.381232,True,True
ev_0142,2026-01-02T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,4,17,0.439596,0.520251,0.233057,0.823529,0.117647,4.263,2.355,0.552428,True,False
ev_0142,2026-01-03T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,5,18,0.445864,0.531513,0.22796,0.833333,0.111111,3.401,1.861,0.547192,True,False
ev_0142,2026-01-04T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,6,19,0.451197,0.537001,0.223031,0.842105,0.105263,3.187,1.03,0.323188,True,True
ev_0142,2026-01-05T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,0,20,0.444797,0.462166,0.219167,0.85,0.15,4.882,2.58,0.528472,True,False
ev_0142,2026-01-06T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,1,21,0.448781,0.485373,0.214626,0.857143,0.142857,3.474,2.26,0.650547,True,False
ev_0142,2026-01-07T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,2,22,0.457952,0.543184,0.213861,0.863636,0.136364,4.232,2.729,0.644849,True,False
ev_0142,2026-01-08T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,3,23,0.466078,0.578767,0.212605,0.869565,0.130435,3.547,2.16,0.608965,True,False
ev_0142,2026-01-09T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,4,24,0.472032,0.589336,0.210078,0.875,0.125,3.91,1.845,0.471867,True,False
ev_0142,2026-01-10T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,5,25,0.472025,0.548222,0.205833,0.88,0.12,4.095,2.272,0.554823,True,False
ev_0142,2026-01-11T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,6,26,0.47521,0.550532,0.202463,0.884615,0.115385,4.155,2.617,0.629844,True,False
ev_0142,2026-01-12T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,0,27,0.480937,0.578291,0.200813,0.888889,0.111111,3.256,1.659,0.509521,True,False
ev_0142,2026-01-13T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,1,28,0.481958,0.554222,0.197266,0.892857,0.107143,3.626,1.592,0.439051,True,False
ev_0142,2026-01-14T22:30:00+05:30,train,5.09,5.09,12.231,94.14,11.106,24.098,12.992,9.0,0.266994,1.359,22.5,2,29,0.480478,0.513912,0.193993,0.896552,0.103448,3.011,1.715,0.569578,True,False
ev_0143,2025-12-16T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,1,0,,,,,,1.55,1.011,0.652258,True,False
ev_0143,2025-12-17T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,2,1,0.652258,0.652258,,1.0,0.0,0.762,0.445,0.58399,True,False
ev_0143,2025-12-18T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,3,2,0.618124,0.628364,0.034134,1.0,0.0,1.487,0.966,0.64963,True,False
ev_0143,2025-12-19T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,4,3,0.628626,0.635807,0.031581,1.0,0.0,1.461,0.901,0.616701,True,False
ev_0143,2025-12-20T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,5,4,0.625645,0.62912,0.027833,1.0,0.0,1.655,1.068,0.645317,True,False
ev_0143,2025-12-21T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,6,5,0.629579,0.634789,0.026109,1.0,0.0,1.663,0.92,0.553217,True,False
ev_0143,2025-12-22T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,0,6,0.616852,0.606239,0.037121,1.0,0.0,1.028,0.0,0.0,False,False
ev_0143,2025-12-23T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,1,7,0.52873,0.394055,0.218572,0.857143,0.0,1.391,0.819,0.588785,True,False
ev_0143,2025-12-24T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,2,8,0.536237,0.462211,0.205418,0.875,0.0,0.714,0.35,0.490196,True,False
ev_0143,2025-12-25T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,3,9,0.531122,0.472006,0.19421,0.888889,0.0,1.28,0.657,0.513281,True,False
ev_0143,2025-12-26T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,4,10,0.529338,0.486452,0.184321,0.9,0.0,1.022,0.298,0.291585,True,True
ev_0143,2025-12-27T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,5,11,0.507724,0.418249,0.188566,0.909091,0.090909,1.671,0.748,0.447636,True,False
ev_0143,2025-12-28T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,6,12,0.502716,0.428534,0.181301,0.916667,0.083333,1.079,0.55,0.509731,True,False
ev_0143,2025-12-29T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,0,13,0.503256,0.456953,0.174198,0.923077,0.076923,0.834,0.183,0.219424,True,True
ev_0143,2025-12-30T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,1,14,0.482982,0.373818,0.183087,0.928571,0.142857,1.264,0.709,0.560918,True,False
ev_0143,2025-12-31T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,2,15,0.488178,0.439303,0.177944,0.933333,0.133333,1.556,0.958,0.615681,True,False
ev_0143,2026-01-01T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,3,16,0.496147,0.501035,0.175036,0.9375,0.125,1.02,0.168,0.164706,True,True
ev_0143,2026-01-02T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,4,17,0.47665,0.38332,0.186861,0.941176,0.176471,1.517,0.891,0.587343,True,False
ev_0143,2026-01-03T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,5,18,0.4828,0.454728,0.183358,0.944444,0.166667,0.946,0.475,0.502114,True,False
ev_0143,2026-01-04T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,6,19,0.483817,0.471313,0.17852,0.947368,0.157895,0.746,0.0,0.0,False,False
ev_0143,2026-01-05T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,0,20,0.459626,0.306354,0.203457,0.9,0.15,1.716,0.524,0.305361,True,True
ev_0143,2026-01-06T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,1,21,0.45228,0.306006,0.201253,0.904762,0.190476,1.714,1.016,0.592765,True,False
ev_0143,2026-01-07T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,2,22,0.458666,0.406372,0.198791,0.909091,0.181818,1.687,0.161,0.095436,True,True
ev_0143,2026-01-08T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,3,23,0.442873,0.297544,0.208055,0.913043,0.217391,0.992,0.403,0.40625,True,True
ev_0143,2026-01-09T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,4,24,0.441347,0.335591,0.203806,0.916667,0.25,0.793,0.182,0.229508,True,True
ev_0143,2026-01-10T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,5,25,0.432873,0.298462,0.203957,0.92,0.28,0.791,0.437,0.552465,True,False
ev_0143,2026-01-11T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,6,26,0.437473,0.387363,0.201314,0.923077,0.269231,1.511,0.807,0.534083,True,False
ev_0143,2026-01-12T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,0,27,0.441051,0.438715,0.198392,0.925926,0.259259,0.819,0.477,0.582418,True,False
ev_0143,2026-01-13T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,1,28,0.4461,0.489011,0.196575,0.928571,0.25,1.663,0.195,0.117258,True,True
ev_0143,2026-01-14T05:45:00+05:30,train,1.73,1.73,0.014,46.77,37.982,38.012,0.03,0.25,0.032407,0.056,5.75,2,29,0.434761,0.358898,0.202261,0.931034,0.275862,1.544,0.745,0.482513,True,False
ev_0144,2025-12-16T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,1,0,,,,,,1.968,1.932,0.981707,True,False
ev_0144,2025-12-17T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,2,1,0.981707,0.981707,,1.0,0.0,1.295,1.182,0.912741,True,False
ev_0144,2025-12-18T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,3,2,0.947224,0.957569,0.034483,1.0,0.0,1.028,1.028,1.0,True,False
ev_0144,2025-12-19T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,4,3,0.964816,0.97242,0.037572,1.0,0.0,1.005,0.921,0.916418,True,False
ev_0144,2025-12-20T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,5,4,0.952717,0.952819,0.038703,1.0,0.0,1.647,1.561,0.947784,True,False
ev_0144,2025-12-21T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,6,5,0.95173,0.951057,0.034674,1.0,0.0,1.923,1.923,1.0,True,False
ev_0144,2025-12-22T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,0,6,0.959775,0.968187,0.036407,1.0,0.0,1.377,0.0,0.0,False,False
ev_0144,2025-12-23T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,1,7,0.822664,0.629322,0.337538,0.857143,0.0,2.014,2.014,1.0,True,False
ev_0144,2025-12-24T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,2,8,0.844831,0.759059,0.321139,0.875,0.0,1.035,0.973,0.940097,True,False
ev_0144,2025-12-25T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,3,9,0.855416,0.822422,0.304249,0.888889,0.0,1.243,0.0,0.0,False,False
ev_0144,2025-12-26T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,4,10,0.769875,0.534574,0.386222,0.8,0.0,1.246,1.196,0.959872,True,False
ev_0144,2025-12-27T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,5,11,0.787147,0.683428,0.372277,0.818182,0.0,1.256,1.243,0.98965,True,False
ev_0144,2025-12-28T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,6,12,0.804022,0.790606,0.360795,0.833333,0.0,2.121,0.0,0.0,False,False
ev_0144,2025-12-29T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,0,13,0.742174,0.513894,0.407507,0.769231,0.0,1.572,1.572,1.0,True,False
ev_0144,2025-12-30T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,1,14,0.760591,0.684031,0.398258,0.785714,0.0,1.671,0.0,0.0,False,False
ev_0144,2025-12-31T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,2,15,0.709885,0.44462,0.428988,0.733333,0.0,1.013,0.58,0.572557,True,True
ev_0144,2026-01-01T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,3,16,0.701302,0.489398,0.416694,0.75,0.0625,1.596,1.502,0.941103,True,False
ev_0144,2026-01-02T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,4,17,0.715408,0.647495,0.408171,0.764706,0.058824,1.891,0.0,0.0,False,False
ev_0144,2026-01-03T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,5,18,0.675663,0.420872,0.429188,0.722222,0.055556,0.998,0.552,0.553106,True,True
ev_0144,2026-01-04T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,6,19,0.669212,0.467154,0.418636,0.736842,0.105263,1.399,1.381,0.987134,True,False
ev_0144,2026-01-05T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,0,20,0.685108,0.649147,0.413877,0.75,0.1,2.181,1.894,0.868409,True,False
ev_0144,2026-01-06T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,1,21,0.693837,0.725888,0.405785,0.761905,0.095238,1.244,1.244,1.0,True,False
ev_0144,2026-01-07T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,2,22,0.707753,0.821828,0.401552,0.772727,0.090909,1.81,1.81,1.0,True,False
ev_0144,2026-01-08T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,3,23,0.72046,0.884188,0.397222,0.782609,0.086957,1.167,1.14,0.976864,True,False
ev_0144,2026-01-09T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,4,24,0.731143,0.916624,0.392219,0.791667,0.083333,1.307,1.307,1.0,True,False
ev_0144,2026-01-10T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,5,25,0.741898,0.945806,0.387889,0.8,0.08,2.284,0.0,0.0,False,False
ev_0144,2026-01-11T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,6,26,0.713363,0.614774,0.406235,0.769231,0.076923,1.685,1.662,0.98635,True,False
ev_0144,2026-01-12T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,0,27,0.723474,0.744826,0.401961,0.777778,0.074074,2.118,1.312,0.619452,True,True
ev_0144,2026-01-13T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,1,28,0.719759,0.700945,0.395189,0.785714,0.107143,1.063,1.063,1.0,True,False
ev_0144,2026-01-14T07:15:00+05:30,train,2.33,2.33,1.165,94.2,41.371,42.608,1.237,0.5,1.0,2.33,7.25,2,29,0.729422,0.805614,0.391668,0.793103,0.103448,1.563,1.541,0.985925,True,False
ev_0145,2025-12-16T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,1,0,,,,,,2.758,0.0,0.0,False,False
ev_0145,2025-12-17T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,2,1,0.0,0.0,,0.0,0.0,2.359,1.216,0.515473,True,False
ev_0145,2025-12-18T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,3,2,0.257736,0.180415,0.257736,0.5,0.0,3.14,1.698,0.540764,True,False
ev_0145,2025-12-19T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,4,3,0.352079,0.306538,0.249171,0.666667,0.0,2.862,1.628,0.568833,True,False
ev_0145,2025-12-20T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,5,4,0.406267,0.398341,0.235317,0.75,0.0,2.722,1.536,0.564291,True,False
ev_0145,2025-12-21T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,6,5,0.437872,0.456423,0.21976,0.8,0.0,2.455,0.299,0.121792,True,True
ev_0145,2025-12-22T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,0,6,0.385192,0.339303,0.23264,0.833333,0.166667,1.654,0.554,0.334946,True,True
ev_0145,2025-12-23T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,1,7,0.378014,0.337778,0.216099,0.857143,0.285714,2.737,1.848,0.675192,True,False
ev_0145,2025-12-24T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,2,8,0.415161,0.455873,0.224769,0.875,0.25,2.86,1.473,0.515035,True,False
ev_0145,2025-12-25T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,3,9,0.426258,0.476579,0.214226,0.888889,0.222222,1.958,1.162,0.593463,True,False
ev_0145,2025-12-26T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,4,10,0.442979,0.517489,0.209331,0.9,0.2,1.388,0.858,0.618156,True,False
ev_0145,2025-12-27T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,5,11,0.458904,0.552722,0.205845,0.909091,0.181818,3.28,2.003,0.610671,True,False
ev_0145,2025-12-28T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,6,12,0.471551,0.573004,0.201496,0.916667,0.166667,1.763,1.109,0.629041,True,False
ev_0145,2025-12-29T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,0,13,0.483666,0.592617,0.198087,0.923077,0.153846,2.379,1.218,0.51198,True,False
ev_0145,2025-12-30T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,1,14,0.485688,0.564394,0.191021,0.928571,0.142857,3.3,0.0,0.0,False,False
ev_0145,2025-12-31T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,2,15,0.453309,0.366856,0.220758,0.866667,0.133333,2.334,1.254,0.537275,True,False
ev_0145,2026-01-01T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,3,16,0.458557,0.426503,0.214712,0.875,0.125,3.274,1.931,0.589798,True,False
ev_0145,2026-01-02T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,4,17,0.466277,0.483656,0.210578,0.882353,0.117647,2.59,1.203,0.464479,True,False
ev_0145,2026-01-03T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,5,18,0.466177,0.476944,0.204646,0.888889,0.111111,1.796,1.072,0.596882,True,False
ev_0145,2026-01-04T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,6,19,0.473056,0.518922,0.201314,0.894737,0.105263,2.457,0.816,0.332112,True,True
ev_0145,2026-01-05T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,0,20,0.466009,0.453539,0.198607,0.9,0.15,2.06,1.474,0.715534,True,False
ev_0145,2026-01-06T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,1,21,0.477891,0.545237,0.200973,0.904762,0.142857,2.135,1.331,0.623419,True,False
ev_0145,2026-01-07T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,2,22,0.484506,0.572601,0.198678,0.909091,0.136364,1.589,0.887,0.558213,True,False
ev_0145,2026-01-08T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,3,23,0.487711,0.567565,0.194892,0.913043,0.130435,2.377,1.296,0.545225,True,False
ev_0145,2026-01-09T19:45:00+05:30,train,3.31,3.31,8.124,78.46,33.867,44.221,10.354,5.75,0.42686,1.41287,19.75,4,24,0.490107,0.559746,0.191134,0.916667,0.125,2.939,1.654,0.562776,True,False
